text,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,in_reply_to_user_id,conversation_id,author_id,created_at,id
"@CryptoCrunchApp @Wonderland_fi @TheLTONetwork @RmrkApp @dehub_official @RadioCacaNFT @Shibtoken @PlayCrabada @RenderToken @avalancheavax @SurfMoonToken Check out #dehub 
🌍 bridging w 3D metaverse by Huawei devs
🛒NFT marketplace imminent
🎥PPV live events – be viewer AND referee
🌍 all in one streaming aggregator
🖼️Lean chad MMA NFT drop
📽️Originals games &amp; movie creation

#metaverse #PlayToEarn #NFT #BSCgem #GameFi #BNB https://t.co/FMpZKrO6Bz",0,0,0,0,4649374704,1459939587564834818,1423632670635040770,2021-11-14T22:29:26.000Z,1460012022268141572
"@CryptoCrunchApp @Wonderland_fi @TheLTONetwork @RmrkApp @dehub_official @RadioCacaNFT @Shibtoken @PlayCrabada @RenderToken @avalancheavax @SurfMoonToken #DEHUB IS THE FUTURE
$DEHUB IS OUR LIFE
✅ 50% burn on launch🔥
✅ Doxxed and transparent team🤗
✅ CERTIK audit 🧾
✅ Gaming and PVV platform Live🃏🎲👾🔫
✅ Metaverse
✅ #BNB rewards weekly💰
❤️ Original motion pictures soon 
 #BSC #nft #GameFiSpotlight
https://t.co/Xow1soi34N",0,0,2,0,4649374704,1459939587564834818,1419626929662038023,2021-11-14T22:27:33.000Z,1460011547577643008
@Avalanche_Space @hummingbot_io @avalancheavax @binance Wow! This is truly really great! Thanks you all for this kind of extended ecosystem. Let us all earn more $AVAX with this.  Cheers for this!,0,0,0,0,1409531617773723650,1459842343616483333,1384852541431709697,2021-11-14T22:25:10.000Z,1460010948647788552
"@CryptoCrunchApp @Wonderland_fi @TheLTONetwork @RmrkApp @dehub_official @RadioCacaNFT @Shibtoken @PlayCrabada @RenderToken @avalancheavax @SurfMoonToken THE NEXT 1000X COIN Thaicoin(TAC) just did 14X in 2 days! Contract has been open source, and is completely clean. Liquidity Pool Locked! 2% tax rewards to holders Buy when it's still early Contract: 0xcfc9321e3aa3a15bbbc4c4390da7407f3ec84145",0,0,0,0,4649374704,1459939587564834818,1395449081028177923,2021-11-14T22:24:54.000Z,1460010879777337347
@AVAXDaily @dypfinance @versofinance @avalancheavax @aleph_im @AvalaunchApp @pangolindex @Wonderland_fi @fraxfinance @TrustSwap Join $DFTOKEN telegram group to claim airdrop for the next crytopayment gateway for bsc tokens.. NEXT 1000X GEM https://t.co/gO9tQZynUU,0,0,0,0,1390321458140778499,1458806276574617603,1452787514062823430,2021-11-14T22:24:24.000Z,1460010757110870019
"#VEE Finance, Thanks Giving AirDrop. 

https://t.co/Sf4HZjZsIn

@gate_io @pangolindex @avalancheavax @CoinMarketCap @VeeFinance https://t.co/KOC9fjQBTJ",0,0,0,0,,1460010573261856771,1399826664729845765,2021-11-14T22:23:41.000Z,1460010573261856771
@rogerclu @avalancheavax @ImperiumEmpires Is game playable in near future tho?,0,0,0,0,27754125,1459993289361444872,1018183589329100800,2021-11-14T22:23:27.000Z,1460010517154566148
"@Avalanche_Space @hummingbot_io @avalancheavax @binance Great news. Thank you @hummingbot_io  for giving us time to earn more from. This $AVAX liquidity Mining in 12 weeks ,this sure we earn total upgraded rewards .",0,0,0,0,1409531617773723650,1459842343616483333,1430056975795068935,2021-11-14T22:20:46.000Z,1460009842307854337
"@CryptoDiffer @avalancheavax @Fuse_network @ClearpoolFin @radixdlt @cryptocom @ultra_io @StarLinkETH @RmrkApp @Amasa_io @thorstarter 💎JeToken FINAL PRE-SALE💎99

✨Time is running out. Do not miss your chance to purchase JeToken before Launch.  
Doors will be closing soon as we get closer to take-off. ✈️✈️

👉🏼https://t.co/syaDvF4O3O https://t.co/rbtYxN76Z3",0,0,0,0,963815487481303040,1459876769511714820,1218731853584248832,2021-11-14T22:20:40.000Z,1460009815145689097
"#Avalanche has had an exponential growth in #DeFi and will have a greater momentum with the integration of the stable currency, tether  $USDT. @avalancheavax continues to improve its capabilities. 🔺 💪

$AVAX  🚀 #StableCoin
🔍👀
https://t.co/hrFYXUT8Wl",2,0,12,0,,1460009186721423363,2631386512,2021-11-14T22:18:10.000Z,1460009186721423363
"@PlayToEarnGames @avalancheavax @PlayCrabada I love everything about avalanche … and NFTs … and the people that bring it all together. Check out our community and the worlds 1st craft beer nft

https://t.co/gOywcgu51m",0,0,0,0,1300960681148264455,1459091444426502145,1441214425420099585,2021-11-14T22:17:05.000Z,1460008913768796163
@NexoFinance @avalancheavax Hey are we getting our $SGB by Christmas... next Christmas?,0,0,5,0,919174740270637056,1459921568016961537,1449339050868056068,2021-11-14T22:10:59.000Z,1460007379026731008
@rogerclu @avalancheavax @ImperiumEmpires don‘t know about this one tbh - looks kinda scammy first glance ^^,0,0,1,0,27754125,1459993289361444872,938106240902844416,2021-11-14T22:09:49.000Z,1460007085970702340
@sulexbaron @bloktopia @avalancheavax @DEXToolsApp @animocabrands @jakepaul @antifundvc @CoinMarketCap @kucoincom @Bitboy_Crypto @ElrondNetwork @Cointelegraph @TheBinanceNFT @CryptoWendyO @travalacom @0xPolygon @polkastarter @dao_duck So what did you think when you read the whitepaper🌚,0,0,0,0,2327656261,1458079050208104456,1395492582898163718,2021-11-14T22:09:28.000Z,1460006999664513031
"@2awqtr @PlayToEarnGames @PlayCrabada @avalancheavax Doge Dash Token @doge_dash #DogeDashGateio

New listing:  17.11.2021 
https://t.co/klRD63bKkJ

https://t.co/LvP0WofldY

Demo Game
https://t.co/6aXd8EVxvR

https://t.co/y7x4espddi

https://t.co/iAevOYWvfA",0,0,0,0,1394117994062692354,1459091444426502145,1182413890644336640,2021-11-14T22:08:37.000Z,1460006783460773893
@CryptoDiffer @StarLinkETH @avalancheavax @Fuse_network @ClearpoolFin @radixdlt @cryptocom @ultra_io @RmrkApp @Amasa_io @thorstarter $STARL https://t.co/fcR1PzmBDw,0,0,0,0,963815487481303040,1459876769511714820,1387073854187610112,2021-11-14T22:08:21.000Z,1460006715483508736
@quant_network @QuantDevelopers @gverdian @digitalpoundfdn @Ripple @CGI_Global @electroneum @avalancheavax @bankofengland I'll take all the quantity I can get...,1,0,0,0,790295332966002690,1457754210641092612,1395193584454832130,2021-11-14T22:06:54.000Z,1460006352063922179
"@PlayToEarnGames @avalancheavax @PlayCrabada Doge Dash Token @doge_dash #DogeDashGateio

New listing:  17.11.2021 
https://t.co/klRD63bKkJ

https://t.co/LvP0WofldY

Demo Game
https://t.co/6aXd8EVxvR

https://t.co/y7x4espddi

https://t.co/iAevOYWvfA",0,0,0,0,1300960681148264455,1459091444426502145,1182413890644336640,2021-11-14T22:06:27.000Z,1460006236829716480
Some really cool metaverse games coming to @avalancheavax. Also @PlayCrabada going live in few hours and @Avaxtars_Game is live now.  $cra $tus $avxt https://t.co/p6A76Sl8nA,0,0,3,0,,1460005796217962501,1382115916087889920,2021-11-14T22:04:42.000Z,1460005796217962501
"@jonycsarker @pangolindex @Avalanche nice photo, great high jump, you should play basketball , but I thing you will make a great dunk with @pangolindex  and @avalancheavax  🚀🚀",0,0,3,0,2989155674,1459770958030327810,986302951428972544,2021-11-14T22:03:27.000Z,1460005484673519620
"@takegreenpill @avalancheavax Thanks for the info, worked without any glitch🙏",0,0,1,0,1278730153275920385,1443083272767119364,478678283,2021-11-14T21:57:40.000Z,1460004029052903425
"@BlocksterCom Glad to see that Enjin and Harmony are onboard. I want to see more of these top 100 projects. They put more trust on the platform. @ethereum @CardanoStiftung , @avalancheavax @solana  @AaveAave @Theta_Network @TheSandboxGame @Filecoin @Polkadot @PancakeSwap @cosmos etc...",0,0,1,0,1350269503033245704,1459988918905057285,1388493914626306050,2021-11-14T21:54:44.000Z,1460003290524102660
@Raptor2799 @avalancheavax @joinrepublic Nice,0,0,0,0,981970535419645957,1340740011378020352,1263790855,2021-11-14T21:49:49.000Z,1460002051732082688
"@CryptoCrunchApp @Wonderland_fi @TheLTONetwork @RmrkApp @dehub_official @RadioCacaNFT @Shibtoken @PlayCrabada @RenderToken @avalancheavax @SurfMoonToken #dehub is the future
#Metaverse 
#gamefi
#nft
#Entertainment 
all in 1
https://t.co/n7AONERjKr",0,0,4,0,4649374704,1459939587564834818,1387014876367790080,2021-11-14T21:48:56.000Z,1460001830482575364
"That you can train, get prizes, and play tournaments and deathmatches with users from all over the world. The first football manager game on avalance c-chain where you earn tokens as a result of these
https://t.co/EfLV1m5lxm
@el33th4xor @bit_gossip @avalanche_tr @avalancheavax https://t.co/r1s4uEUL6W",1,0,3,2,,1460001525988831233,1448283465800159236,2021-11-14T21:47:43.000Z,1460001525988831233
@AVAGMTOYOU @AvaxApesNFT @avalancheavax $gma giving it away in the community? Gma,0,0,0,0,1459886848667308032,1459978958133346305,817579074,2021-11-14T21:41:40.000Z,1459999999895425032
"@nadertheory @ethereum @solana @avalancheavax I believe in like-o-nomics as a form to convert the energy of attention and emotions. Right now we use any kind of media(tors) to do that. Yep, my virtual dollar is yours:)",0,0,0,0,59598920,1458149122213433347,1202979993489412097,2021-11-14T21:40:47.000Z,1459999777588973576
"4/

@templedao dapp for invites goes live
@HundredFinance adds $HND incentives for $FRAX &amp; $MIM deposits
@CurveFinance launches permissionless pools on @avalancheavax
@AnyswapNetwork 2nd Quarterly ANY Buyback &amp; Burn
@1inch Router v4 is out
@idlefinance is live on @0xPolygon",0,1,4,0,900794431590338562,1459999507828162569,900794431590338562,2021-11-14T21:39:43.000Z,1459999512659902465
"Trending on #LunarCrush:

""JUST IN: It’s all about the liquidity as @avalancheavax raises $230 million from @polychaincap, @zhusu's Three Arrows Capital and more to jumpstart th..."" via @CoinDesk

Top coin mentions
$avax

https://t.co/TQJo5qg0ff #LunarShare",0,0,0,0,,1459998314192113664,878904476526149633,2021-11-14T21:34:58.000Z,1459998314192113664
"@FurqanR @thirdweb_ @0xPolygon @solana @FantomFDN @avalancheavax @ethereum Let's go!
Love the momentum",0,0,1,0,17333024,1459983324898758659,830081550087643137,2021-11-14T21:31:26.000Z,1459997426207526912
@Avalanche_Space @hummingbot_io @avalancheavax @binance This addon will also increase the number of ways that users can make money. There's a lot of money to be made! All credit goes to the @hummingbot io and @avalancheavax teams! @Binance is killing it!,0,0,1,0,1409531617773723650,1459842343616483333,1436475929560174592,2021-11-14T21:29:39.000Z,1459996978314506243
@gate_io @avalancheavax @fraxfinance #PitbullTokenArmy #PitbullTokenNewATH @BscPitbull When will $PIT listed to https://t.co/i7UzCNXftc? 🥳🎉🥰🤩🚀🚀🚀 https://t.co/1YV4AHMVha,0,0,1,0,912539725071777792,1459180460580524037,1362906129802678275,2021-11-14T21:27:56.000Z,1459996547400228866
@CryptoCrunchApp @Wonderland_fi @TheLTONetwork @RmrkApp @dehub_official @RadioCacaNFT @Shibtoken @PlayCrabada @RenderToken @avalancheavax @SurfMoonToken @dehub_official best one,0,0,2,0,4649374704,1459939587564834818,795407786515513344,2021-11-14T21:20:56.000Z,1459994783552839681
@FreeMasonCrypto @avalancheavax @NFTradeOfficial @GetKalao They are completely random order.,0,0,0,0,1436749507807563779,1459629018991390722,1438065247693148160,2021-11-14T21:18:29.000Z,1459994168101523458
@Avalanche_Space @hummingbot_io @avalancheavax @binance This extension will also bring more expansion on users earning possibilities. Large scale of earnings awaits! All thanks to the team @hummingbot_io &amp; @avalancheavax ! @Binance is really rocking!,0,0,0,0,1409531617773723650,1459842343616483333,2839110391,2021-11-14T21:18:11.000Z,1459994092889591809
@avalancheavax @Tether_to Ethereum gas fees are legendary nowadays this news will guide #DeFi users to the correct address @avalancheavax . Welcome native $USDT to the #Avalanche network,0,0,0,0,1055894724245155841,1458451237616058373,1671166392,2021-11-14T21:17:59.000Z,1459994043258224642
"@Soulmaster3000 @CryptoDiffer @avalancheavax @Fuse_network @ClearpoolFin @radixdlt @cryptocom @ultra_io @StarLinkETH @RmrkApp @Amasa_io @thorstarter @PhantasmaChain @PhantasmaChain first blockchain with smart NFTs. This will enchant #gamefi games so much. Players will love it if they can add several NFTs on their character or vehicle NFT to make it unique/better. 
$soul #gamefi #play2earn #playtoearn #nftgames #p2e #p2egame #blockchaingames https://t.co/2IjbDM9Pgb",13,0,14,0,1249090869615038466,1459876769511714820,506452852,2021-11-14T21:17:58.000Z,1459994038828998673
"This is very exciting
#BlockchainGaming + @avalancheavax $AVAX
@ImperiumEmpires $IMC &amp; $IME
coming soon!!! https://t.co/Gpb98LrQsh",1,3,33,2,,1459993289361444872,27754125,2021-11-14T21:15:00.000Z,1459993289361444872
@CapricornCrypto @0xSmartCoin Avax is love. Avax is life. @avalancheavax @0xSmartCoin,0,0,2,0,1435253961662021634,1459964228471771144,964763624349691904,2021-11-14T21:11:44.000Z,1459992469806874629
"@CryptoDiffer @avalancheavax @Fuse_network @ClearpoolFin @radixdlt @cryptocom @ultra_io @StarLinkETH @RmrkApp @Amasa_io @thorstarter check @PhantasmaChain $SOUL, soon another ATH

next generation blockchain with infinite sidechains, 5k TPS and 2 second blocktime, cheap fees, top notch tech for #NFT &amp; #gaming 

#Interoperability with $NEO, $ETH and $BNB / #BSC 

Available on 
#KuCoin, #Uniswap &amp; #PancakeSwap",34,3,24,0,963815487481303040,1459876769511714820,1249090869615038466,2021-11-14T21:11:44.000Z,1459992469253369858
"@CryptoDiffer @avalancheavax @Fuse_network @ClearpoolFin @radixdlt @cryptocom @ultra_io @StarLinkETH @RmrkApp @Amasa_io @thorstarter CroxSwap is a low supply with low marketcap right now. A bsc gem going cross-chain very soon. Load your bags before it pumps to 3 digit price. You'll regret if you don't buy now. Farming will end in few weeks and there is no way CROX can be earned for free.
Checkout @croxswap. https://t.co/LnuaXnxje6",0,0,0,0,963815487481303040,1459876769511714820,1426813014397882368,2021-11-14T21:11:30.000Z,1459992409874522122
"@merkleNetwork @AvaXlauncher @TrustSwap @TrustPad @polygon_eth @BinanceChain @avalancheavax @solana @MoonriverNW @ethereum @Polkadot I would suggest the name ""miracle"" since a lot of miracles will happen on @merkleNetwork's journey :)",0,0,1,0,1285548238318325760,1458450570239373314,1378084491474898953,2021-11-14T21:06:03.000Z,1459991036634308611
@Digifox_ @UmbNetwork @AVAXDaily @AvalaunchApp @avalancheavax Chained Vampires🧛‍♂️,0,0,1,0,1355471778546667520,1459987210971852805,1267800135523844097,2021-11-14T21:03:12.000Z,1459990321748758531
@Digifox_ @UmbNetwork @AVAXDaily @AvalaunchApp @avalancheavax Gonna be huuuugggeee,0,0,1,0,1355471778546667520,1459987210971852805,210214411,2021-11-14T21:00:30.000Z,1459989642846121984
@Avalanche_Space @hummingbot_io @avalancheavax @binance So get moving! You still have time to participate in these fantastic campaigns. Don't let this opportunity pass you by.Great job on this amazing mining campaign. Let's all work together to increase our profits,0,0,0,0,1409531617773723650,1459842343616483333,1436499173570854917,2021-11-14T21:00:30.000Z,1459989640497143828
@CryptoCrunchApp @Wonderland_fi @TheLTONetwork @RmrkApp @dehub_official @RadioCacaNFT @Shibtoken @PlayCrabada @RenderToken @avalancheavax @SurfMoonToken $dehub very good,0,0,4,0,4649374704,1459939587564834818,1378362107259838472,2021-11-14T20:56:44.000Z,1459988691707854853
@Avalanche_Space @hummingbot_io @avalancheavax @binance Wow! 12 Weeks extension of the Avalanche liquidity mining campaign from @hummingbot_io. Let us all don't miss this amazing opportunity to earn more. Be there!,0,0,0,0,1409531617773723650,1459842343616483333,1390954145071308802,2021-11-14T20:56:21.000Z,1459988598707482624
@Avalanche_Space @hummingbot_io @avalancheavax @binance Wow! 12-week long period! Enough time to know more about this campaign. @hummingbot_io is proudly represent this extension of $AVAX to @binance ! Amazing news!,0,0,0,0,1409531617773723650,1459842343616483333,1243666342621761536,2021-11-14T20:51:40.000Z,1459987416883036160
"@harmonyprotocol @DefiKingdoms @solana @DappRadar @SushiSwap @terra_money @avalancheavax Toucan(Polygon) made a HRC20 Token. It is tradable on DefiKingdoms!

DefiKingdoms:https://t.co/FPdKEDSiVO

Website: https://t.co/0uDE5O53Ns
Twitter: https://t.co/TMBv3EDAcr",0,0,0,0,1006055524666826754,1457648051233820672,1350151580255981569,2021-11-14T20:50:27.000Z,1459987112325828609
"@DefiKingdoms @avalancheavax Toucan(Polygon) made a HRC20 Token. It is tradable on DefiKingdoms!

DefiKingdoms:https://t.co/FPdKEDSiVO

Website: https://t.co/0uDE5O53Ns
Twitter: https://t.co/TMBv3EDAcr",0,0,0,0,1412168764284706822,1459298728825823232,1350151580255981569,2021-11-14T20:50:06.000Z,1459987022299336706
@LunarCRUSH @keep_project @NuCypher @TheLTONetwork @THORChain @avalancheavax @HathorNetwork @StarLinkETH @GlitchProtocol @MOBOX_Official @BscPitbull $LTO best project out there with the best fundamentals!!! #LTO #LTONETWORK,1,0,2,0,988992203568562176,1459803810549874688,1394230643459076097,2021-11-14T20:49:25.000Z,1459986851712884736
@avalancheavax @AvaxAnalytics What is that mean???,0,0,0,0,1055894724245155841,1398054545478111242,983303035186270208,2021-11-14T20:48:08.000Z,1459986531184218116
@Avalanche_Space @hummingbot_io @avalancheavax @binance Excellent work on this fantastic mining campaign. Let's all work together to make more money with this. The community will be ecstatic about the expansion of your liquidity campaign @hummingbot_io!,0,0,0,0,1409531617773723650,1459842343616483333,1458108237782609920,2021-11-14T20:44:59.000Z,1459985735268769793
@FurqanR @thirdweb_ @0xPolygon @solana @FantomFDN @avalancheavax @ethereum @zksync Yeah I think it’s really early for Juno. Just curious about the chicken and egg problem!,0,0,1,0,17333024,1459983324898758659,18591618,2021-11-14T20:43:25.000Z,1459985344070225922
@CharmOffnz @amplwhalegod @avalancheavax @0xSmartCoin they launched here for a reason https://t.co/Ek6FyZjnE8,0,0,3,0,1298717408702558210,1459980602589995011,1016747413451739137,2021-11-14T20:42:11.000Z,1459985033326903297
"@staringispolite @thirdweb_ @0xPolygon @solana @FantomFDN @avalancheavax @ethereum @zksync We've been looking into @zksync and other ""L2"" like options. 

Mostly driven from what devs ask for, so far no one has asked for cosmos",0,1,2,0,18591618,1459983324898758659,17333024,2021-11-14T20:41:43.000Z,1459984915575963650
@FurqanR @thirdweb_ @0xPolygon @solana @FantomFDN @avalancheavax @ethereum Any plans for @zksync or Juno on Cosmos?,0,1,1,0,17333024,1459983324898758659,18591618,2021-11-14T20:39:27.000Z,1459984345075052548
@WillyWonkoAvax @avalancheavax we even got one inspired in one of your prizes XD https://t.co/VuriKaoIdt,0,0,0,0,1443958242368004102,1459981353349521413,1452272251336859650,2021-11-14T20:33:21.000Z,1459982808039018497
@avalancheavax @avvydomains Looking forward to it.. https://t.co/XqOedPGrsf,0,0,0,0,1055894724245155841,1456003301154099207,1375834799995289603,2021-11-14T20:32:02.000Z,1459982479457193991
@CrptBurger @avalancheavax True that. 👀🍦,0,1,1,0,1452272251336859650,1459981353349521413,1443958242368004102,2021-11-14T20:30:29.000Z,1459982086702567435
🚨New Trending Coin on CoinGecko: @avalancheavax (24 change: -3.83%). 🌐 https://t.co/XwxUqpOZa4 📈Other trending coins: $IMX $DEHUB $TABOO $AIOZ $VEMP $RACA $AVAX,0,0,0,0,,1459981975276572673,1330540886619467778,2021-11-14T20:30:02.000Z,1459981975276572673
@WillyWonkoAvax Our burgers are a good match with ice cream 😉🍔https://t.co/daL5UqeUmn #NFTs @avalancheavax https://t.co/JMQSQqFnTo,0,1,0,0,1443958242368004102,1459981353349521413,1452272251336859650,2021-11-14T20:29:48.000Z,1459981916950732808
@CryptoCrunchApp @Wonderland_fi @TheLTONetwork @RmrkApp @dehub_official @RadioCacaNFT @Shibtoken @PlayCrabada @RenderToken @avalancheavax @SurfMoonToken To the mooooooon,0,0,1,0,4649374704,1459939587564834818,3289918176,2021-11-14T20:29:34.000Z,1459981858763120648
@avalancheavax just doing it right.  So glad @0xSmartCoin launched here instead of #etherium,1,1,7,0,1298717408702558210,1459980602589995011,1298717408702558210,2021-11-14T20:27:22.000Z,1459981302699073542
@LunarCRUSH @keep_project @NuCypher @TheLTONetwork @THORChain @avalancheavax @HathorNetwork @StarLinkETH @GlitchProtocol @MOBOX_Official @BscPitbull klee will dominate crypto and kill the zeros in front of it those who don't get it at this price will regret it 🚀🚀💜 #klee #kleekai #Kleekaitoken @KleeKaiETH @MrDiamondhandz1 @AdirIakya @elonmusk @VitalikButerin @garyvee #ShibaSwap #Uniswap #FegArmy #Crypto #saitama #ETH #btc https://t.co/W82FQF3JqR,0,0,0,0,988992203568562176,1459803810549874688,1247240557023449101,2021-11-14T20:26:30.000Z,1459981084993671172
@CryptoDiffer @avalancheavax @Fuse_network @ClearpoolFin @radixdlt @cryptocom @ultra_io @StarLinkETH @RmrkApp @Amasa_io @thorstarter $Poodl metaverse gem 7M cap🔥🔥,0,0,0,0,963815487481303040,1459876769511714820,950322231317495809,2021-11-14T20:23:03.000Z,1459980218479915016
@takegreenpill @avalancheavax Thanks for making this thread @takegreenpill,0,0,1,0,1278730153275920385,1443083272767119364,248793917,2021-11-14T20:22:48.000Z,1459980153484886016
@patrickswong @CoinbaseWallet @avalancheavax #NKN new🚀🚀🚀 2-3x in 2-3 days,0,2,1,0,553991946,1458250363618816008,1426582925345230848,2021-11-14T20:21:08.000Z,1459979735791026186
"Proud new owner of this @AvaxApesNFT!

We ❤️ the entire @avalancheavax community! https://t.co/EHIwPECGg4",0,3,7,2,,1459978958133346305,1459886848667308032,2021-11-14T20:18:03.000Z,1459978958133346305
"@NexoFinance @avalancheavax Choose a pit bull to look to the future with hope, it's time to win the day, projects, activities and investors' favorite. Is coming pitbulltoken100x 🚀🚀🚀🥳",0,0,0,0,919174740270637056,1459921568016961537,1341090740705898496,2021-11-14T20:11:10.000Z,1459977226271834112
I see something floating over the earth #cryptoburger https://t.co/daL5UqeUmn @avalancheavax #NFTs @Tesla @elonmusk @SpaceX 🤔 https://t.co/GxhhXiVQB9,0,0,4,0,,1459976595389751303,1452272251336859650,2021-11-14T20:08:40.000Z,1459976595389751303
@CryptoDiffer @Ste_Cha_FEG @avalancheavax @Fuse_network @ClearpoolFin @radixdlt @cryptocom @ultra_io @StarLinkETH @RmrkApp @Amasa_io @thorstarter when is feg coin new ath?,0,0,0,0,963815487481303040,1459876769511714820,1569975924,2021-11-14T20:06:55.000Z,1459976157852536837
@CryptoCrunchApp @Wonderland_fi @TheLTONetwork @RmrkApp @dehub_official @RadioCacaNFT @Shibtoken @PlayCrabada @RenderToken @avalancheavax @SurfMoonToken Missing @BitRiseToken from that list ! https://t.co/30uO2ui2pg,0,0,0,0,4649374704,1459939587564834818,4810174293,2021-11-14T20:06:29.000Z,1459976048532021252
@harvest_finance @avalancheavax @FantomFDN @harmonyprotocol @NEARProtocol harmony ❣️,0,0,0,0,1295959614375297026,1458444390402191362,1389256972990652419,2021-11-14T20:05:50.000Z,1459975884664881157
@harvest_finance @avalancheavax @FantomFDN @harmonyprotocol @NEARProtocol harmony ❣️❣️❣️❣️,0,0,2,0,1295959614375297026,1458444390402191362,1389256972990652419,2021-11-14T20:04:37.000Z,1459975576006152194
"@LunarCRUSH @BscPitbull @keep_project @NuCypher @TheLTONetwork @THORChain @avalancheavax @HathorNetwork @StarLinkETH @GlitchProtocol @MOBOX_Official @BscPitbull @PitbullChart
#pitbulltoken #PitbullToken100x
#Pitbullswap #pitbullcommunity
#Pitbullbullish #Pitbullswap
Join the revolution 🙌 💎 🙌
#BUY AND #HODL 🔥 🔥 🔥 🔥
#PitbullToken THE SHIB AND DOGE KILLER 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 https://t.co/mB2RlgkrMA",0,0,0,0,988992203568562176,1459803810549874688,1396421657103831043,2021-11-14T20:00:59.000Z,1459974663396806661
@Crypto_Dep @cerenetwork @CryptoRank_io @enjin @LithiumFinance @Immutable @avalancheavax @Casper_Network @RadioCacaNFT @Green_Beli @bloktopia @Shibtoken how do i set up the contract address for trust wallet.,0,16,0,0,1439608646,1459878256694411274,443870692,2021-11-14T19:59:08.000Z,1459974197879443460
"@Talecraftio @JeodeziVentures I have heard that announcement of @avalancheavax  ido will be tomorrow and the sale is November 22, launch is November 26, is it true?",1,0,1,0,1432820519431192584,1459949008328269828,895943749733404672,2021-11-14T19:58:49.000Z,1459974117210435590
@NexoFinance @avalancheavax looks like a promising project!,0,0,0,0,919174740270637056,1459921568016961537,1452440559025483777,2021-11-14T19:56:19.000Z,1459973488257560578
@JoshuaL81949832 @Tether_to @avalancheavax not interest in this fake predictions. ty.,0,0,0,0,1255107699240570880,1458496699949854728,481271874,2021-11-14T19:51:16.000Z,1459972218675421187
"@NftRated The 24 rarest #cryptoburgers! Also known as the perfect ones, where all the variations align. https://t.co/daL5UqeUmn #NFTs @avalancheavax https://t.co/2T7mb6pA3l",1,0,2,0,1370677668937666560,1459970136765390849,1452272251336859650,2021-11-14T19:50:12.000Z,1459971951129251847
@Herbert17551627 @pendle_fi @avalancheavax The epoch has started just hasn't ended,0,0,0,0,1393184950300594194,1459174694356017164,959486626559877120,2021-11-14T19:49:12.000Z,1459971698820882434
"@StarLinkETH @CryptoDiffer @avalancheavax @Fuse_network @ClearpoolFin @radixdlt @cryptocom @ultra_io @RmrkApp @Amasa_io @thorstarter #Star=💎💎💎
$STARL will be the most beautiful metaverse that u can do anything there including nft games and other entertainment
#starL
#StarL #gamefi #playtoearn #nft #nftgaming #gaming #crypto #aaagames @Woof_Decentra
#Metaverse 
 https://t.co/4nQKFS4ExR https://t.co/sydrLs8nBd",0,0,0,0,1395968428108763137,1459876769511714820,1423692646925672450,2021-11-14T19:47:42.000Z,1459971319005650951
"@Coin98Analytics @bscgems_news @coin98_exchange @BreederDodo @BinanceChain @avalancheavax @OECprotocol @harmonyprotocol @FantomFDN @terra_money @QuickswapDEX @arbitrum Get your King Floki white list spot👇

https://t.co/oXpZZA5yKx",0,0,0,0,1282956858664185856,1442979502368321542,909822148658761729,2021-11-14T19:47:16.000Z,1459971210402582536
@_Starkcrypto @SnowbankDAO @avalancheavax chad,0,1,1,0,1133402408745201665,1459969335787589634,1259559092835815427,2021-11-14T19:41:13.000Z,1459969688717467649
"Tomorrow we discuss the future of the #DigitalPound with the @bankofengland, @Ripple, @Quant_network, @Electroneum, @AvalancheAVAX, @AccentureUK ...

👉 https://t.co/lvqaAQBYPn

#CryptoNews #CBDC #UnitedKingdom #Blockchain
@CoinDesk @Cointelegraph @ForbesCrypto @CapitalAndCeleb https://t.co/YC8pUeOOXb",1,0,1,0,,1459969666609127426,1169050010899509248,2021-11-14T19:41:08.000Z,1459969666609127426
@TCVNcommunity @avalancheavax @elk_finance @shibavax @AvaxHusky @dypfinance @sporeproject @StarterXyz @snowballdefi @AvaXlauncher @versofinance @Wowswap_io @ElevenFinance @TeddyCashLive $DYP is most underrated project with huge potential,0,0,0,0,1408257733837484034,1457619936021401603,1367440277082763264,2021-11-14T19:40:39.000Z,1459969544831651840
"@SnowbankDAO 

Googled how to bridge avax, bought $SB and staked it because my financial advisor @satsdart is doing this.

Wagmi 🤝

Was easy to setup @avalancheavax network on metamask and fees are so cheap! 🥺 https://t.co/QNiys2BxAw",0,2,3,0,1453498715847774208,1459969335787589634,1133402408745201665,2021-11-14T19:39:49.000Z,1459969335787589634
@stablekwon @avalancheavax @onethird_nerd @BonzManifest OMG! I think I just wet my pants! 🥳,0,0,1,0,357317524,1458469009041633287,881966408787165184,2021-11-14T19:34:36.000Z,1459968024585379843
"@investvoyager @avalancheavax @RugSeekers are Protecting Investors from Scammers, World’s first project to offer a BOUNTY for Info that leads to stopping Crypto Fraud.

Invest in $SEEK  #SEEKTOKEN if you’re as fed up as we are &amp; Join the fight. 
https://t.co/NQnySIedYy https://t.co/vM0ognBAJZ",0,0,0,0,976124518065373184,1458137504079613963,1400968854583533570,2021-11-14T19:33:29.000Z,1459967741583056903
