text,author_id,conversation_id,created_at,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,id,in_reply_to_user_id
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Good project 
@NanuBerks @adgpib_nb 
@prajitn",1396879712073379843,1480457116435587074,2022-01-15T03:09:26.000Z,0,0,0,0,1482188145383084033,1463905680784433166
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain FishFinance is the great Project. And this project Already PartnarShip YAY Games so I hope this project is very Strong And Powerful.  

@Sayem60 
@MasumRa62023970 
@Habib65801016 

#Airdrop #FishFinance #NFT #Crypto #YAY",1382184566773796870,1480457116435587074,2022-01-15T03:09:05.000Z,0,0,0,0,1482188056828416000,1463905680784433166
@HeroesChained @AvalaunchApp @SeedifyFund @avalancheavax @el33th4xor @kevinsekniqi Nice!,3128365581,1481939767617011714,2022-01-15T03:08:32.000Z,0,0,1,0,1482187918332641281,1460891627623522311
"this is the most incredible project I've ever seen, guys please join with me @baklavaspace @avalancheavax",1442639826537250818,1482187693207744514,2022-01-15T03:07:38.000Z,0,0,0,0,1482187693207744514,
"@HeroesChained @AvalaunchApp @SeedifyFund @avalancheavax @el33th4xor @kevinsekniqi very good project I hope tobe able to compete cryptoworld @Alamin92020721
@Mdali43397420
@rj_rjrifat",1383836007896731654,1481939767617011714,2022-01-15T03:06:51.000Z,0,0,0,0,1482187497144991745,1460891627623522311
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Great project with a great team. The idea of the project very good and promising. I think the project has a great future in the world of cryptocurrency.
@Quyet03373682 
@NGUYNDU96211235 
@Thai35062229 

#RacingFish #FiFi #AVAX #AVAXNFT $FiFi",1389985178739560452,1480457116435587074,2022-01-15T03:06:16.000Z,0,0,0,0,1482187349270601728,1463905680784433166
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Nice project 

@MdOhab20365209 @MdShimu78716873 @MdJony31419709 @mperves73",1385056034121605120,1480457116435587074,2022-01-15T03:05:21.000Z,0,0,0,0,1482187118357073920,1463905680784433166
@AvaxNftStats @firatinsayfasi @chikn_nft @AvaxPenguinFam @BattleBoobas @apa_nft @policethiefnft @avaxbossbulls @avarobots @CryptoSeals @TimeFrogs @el33th4xor @AVAXDaily @AVAXWARRIORS @AvaxRarity @avaxtr @avalancheavax @Avalanche_Space @WeekInAvalanche @kalao_tr @Avax_News Any chance of getting @illowlsNFT included? Their volume the last couple of days has surpassed a couple of these.,1416523407814967297,1482042539943337989,2022-01-15T03:05:12.000Z,0,0,1,0,1482187080054755332,1463850544381018117
@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Nice project,1477269826577977344,1480457116435587074,2022-01-15T03:05:06.000Z,0,0,0,0,1482187055413469186,1463905680784433166
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Good luck team! I believe this is a faithful project.The projector has a lot of attractions so hopefully the project will be better in the future and will be the best.
@Dika29304369 @dika_dinar2 @dika 
@duakoosong @artanto_20 @mTm_sfdsfs

#RacingFish #FiFi #AVAX #AVAXNFT $FiFi",1374900996426493956,1480457116435587074,2022-01-15T03:04:29.000Z,0,0,0,0,1482186901667074049,1463905680784433166
@baklavaspace @avalancheavax This is a very developed and promising project https://t.co/zMa9oYgrox,1394271237845643280,1482186816224903170,2022-01-15T03:04:09.000Z,0,0,0,0,1482186816224903170,1451531402739019779
"this is the most incredible project I've ever seen, guys please join with me @baklavaspace @avalancheavax",1442639237648506882,1482186354151034881,2022-01-15T03:02:19.000Z,0,0,0,0,1482186354151034881,
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain #FishFinance Join here! 

@Tey_INCUBUS 
@NoOrdinaryGuy 
@oscar19826 

#RacingFish #FiFi #AVAX #AVAXNFT $FiFi",919010036982018048,1480457116435587074,2022-01-15T03:01:39.000Z,0,0,0,0,1482186189096427522,1463905680784433166
@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Powerful project glad to find this project,1445196993651875851,1480457116435587074,2022-01-15T03:01:25.000Z,0,0,0,0,1482186126983335937,1463905680784433166
"@AvaxLions @avalancheavax @LydiaFinance As you pursue your hopes and dreams, may this year bring you much success and may your journey be wonderful

@idk_kripto @ChloizmPnlope 
#ForLionsByLions",1450714664577363969,1482071655975473153,2022-01-15T03:01:12.000Z,0,0,0,0,1482186074357383168,1438093323319844871
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Specially Thanks sir
For sharing a great and strong project.I hope that this Project 
will be success very quickly.
@Shajahan12341 
@asraful1321
@AlexRock482",1381175503902531589,1480457116435587074,2022-01-15T03:00:31.000Z,0,0,0,0,1482185901623160832,1463905680784433166
"this is the most incredible project I've ever seen, guys please join with me @baklavaspace @avalancheavax",1442048443426295818,1482185821533126663,2022-01-15T03:00:12.000Z,0,0,0,0,1482185821533126663,
@Avalanche_Space @ThorusFi @DeBankDeFi @avalancheavax I'm happy ThorusFi for what's happening on your platfotm and I know that when they monitor your platform they will see your achievements so it's not fuzzy happen to be their partner,1414247723990097925,1482019125706690561,2022-01-15T02:59:21.000Z,0,0,0,0,1482185608239800320,1409531617773723650
@edmilsonsgjk @avalancheavax @Platypusdefi I got on Early. Nice.,1185769905997697025,1482184581721776130,2022-01-15T02:58:32.000Z,0,0,0,0,1482185401741754369,2625877994
@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Nice project,1478343440584757248,1480457116435587074,2022-01-15T02:58:31.000Z,0,0,0,0,1482185400148164608,1463905680784433166
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain nice project but if you reduce your price to 1 avax, I think it will be a sale, but the previous price is 1.71, now 1.69 discount is not too much
@Dika29304369 @DikaDinar1 @dika_dinar2 
#RacingFish  #FiFi #AVAX #AVAXNFT $FiFi",1362364928925999104,1480457116435587074,2022-01-15T02:58:10.000Z,0,0,0,0,1482185312902483968,1463905680784433166
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain It's a great and excellent project and also a great prize. Thank you for sharing this wonderful project. Best wishes to all team members. Keep going and be successful!
@Dongsky_dong @Hermansp_ @Piyanyamsii 
#racingFish #FIFI #AVAX #AVAXNFT $FIFI",876467564750053376,1480457116435587074,2022-01-15T02:55:39.000Z,0,0,0,0,1482184676462964736,1463905680784433166
"New player in @avalancheavax 

best APRs betting only stable coins! without IL

welcome to @Platypusdefi 

New curve wars member with his vePTP token https://t.co/xOdnyxg5qX",2625877994,1482184581721776130,2022-01-15T02:55:16.000Z,8,3,60,3,1482184581721776130,
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain https://t.co/i7t8MzLvGA
Good project",1477271619965894656,1480457116435587074,2022-01-15T02:54:15.000Z,0,0,0,0,1482184324216913922,1463905680784433166
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain The project is implemented professionally and has a clear development plan. Made by a very professional and experienced team. Without doubt, this is one of the best project.

@Apurbah344
@Ujjalha66
@Nill0099

#RacingFish #FiFi #AVAX #AVAXNFT $FiFi",1435633406382067718,1480457116435587074,2022-01-15T02:54:08.000Z,0,0,0,0,1482184296014430210,1463905680784433166
"this is the most incredible project I've ever seen, guys please join with me @baklavaspace @avalancheavax",1442048617796100126,1482184268269105156,2022-01-15T02:54:01.000Z,0,0,0,0,1482184268269105156,
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Very strong &amp; good project,We will always support you,Carry on,
@adnanislam04 
@AhmedSo44030235
@Humayun83581204",1360259521780674560,1480457116435587074,2022-01-15T02:53:52.000Z,0,0,0,0,1482184229438255105,1463905680784433166
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain This is excellent project for the future with strong team, a transparent, planned and project roadmap. it will be successfulI. Always be waiting for the progress of this project.

@FajarPa33698130 @Kolelganteng @Khoir88145623 

#RacingFish #FiFi #AVAX #AVAXNFT $FiFi",1453350183643729921,1480457116435587074,2022-01-15T02:53:14.000Z,0,0,0,0,1482184071573032960,1463905680784433166
@Avalanche_Space @xdaoapp @avalancheavax This multichain will be much more upgraded? Let's all together knowing &amp; check this out through the article they sharing!,1424301179916361731,1482056290733936640,2022-01-15T02:52:53.000Z,0,0,0,0,1482183981466800128,1409531617773723650
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Very nice and good project

@Tikaa81971128 

@IlyasaSahrul 

@AdithiaPrayoga 

@cucunguk22 

@cahyut77",1324941707394215936,1480457116435587074,2022-01-15T02:52:41.000Z,0,0,0,0,1482183931227422722,1463905680784433166
"this is the most incredible project I've ever seen, guys please join with me @baklavaspace @avalancheavax",1441606457825234946,1482183877829722114,2022-01-15T02:52:28.000Z,0,0,0,0,1482183877829722114,
"@HeroesChained @AvalaunchApp @SeedifyFund @avalancheavax @el33th4xor @kevinsekniqi Woooow. I am hooked on this game forever to be honest. You guys never disappoint the community. Whats next on the agenda after this campaign?

@Sahed69565052 
@Rifat62551871 
@Riduwan888",1431136574129917957,1481939767617011714,2022-01-15T02:52:05.000Z,0,0,0,0,1482183781280714752,1460891627623522311
"this is the most incredible project I've ever seen, guys please join with me @baklavaspace @avalancheavax",1441956448750096387,1482183433074114561,2022-01-15T02:50:42.000Z,0,0,0,0,1482183433074114561,
"relay_chain: Make your $RELAY work for you, despite market conditions ✨

On @avalancheavax 
LP: $AVAX - $RELAY, Earn $JOE (105% APR) on
@traderjoe_xyz

On @MoonriverNW
LP: $RELAY - $MOVR, Earn $SOLAR (47% APR) on
@Solarbeamio 

Browse our full list o… https://t.co/T5nff0mBXM",724376111010992131,1482183418590937095,2022-01-15T02:50:39.000Z,1,0,4,0,1482183418590937095,
"BAKLAVA SPACE @baklavaspace @avalancheavax
Baklava stands for "" layered,rich,and sweet"".
Blaklava Space is designed as a combination of automated yield farming for your LP tokens and a synthetic creation mechainsm using LP tokens.

Visit website : https://t.co/EuCPekamBS https://t.co/Bks1u8PQXo",1460440493179826177,1482183191180226562,2022-01-15T02:49:45.000Z,0,0,0,0,1482183191180226562,
"@baklavaspace @traderjoe_xyz @pangolindex @avalancheavax This project is looks so innovative and impactful, happy to take participate in such huge project. You guys are very hard working and I am pretty sure you will reach to the ""Moon"" very soon.

@AnjaliT36104203 
@KajalTo66134462 
@Yogi_T15",1414118354009292803,1478247968754987010,2022-01-15T02:49:36.000Z,0,0,0,0,1482183154244808705,1451531402739019779
"@HeroesChained @AvalaunchApp @SeedifyFund @avalancheavax @el33th4xor @kevinsekniqi A good project and strong team in a predictable and transparent road map, planned and projected, this is very interesting project.⚡Collision symbolHundred points symbolRed heart

@AsephiDIY

@Danial7107

@Edris15273219

@rahpen12",1462774555290734603,1481939767617011714,2022-01-15T02:49:27.000Z,0,0,0,0,1482183116274147329,1460891627623522311
"this is the most incredible project I've ever seen, guys please join with me @baklavaspace @avalancheavax",1441805899966795776,1482182809288847361,2022-01-15T02:48:14.000Z,0,0,0,0,1482182809288847361,
"@baklavaspace @traderjoe_xyz @pangolindex @avalancheavax Impressive and great project. I fully believe and trust this project can be success forward. Can't wait to see it more bigger and bigger in the near future.

@My6140617 
@MeoMeo14062017 
@LLinh36413840 

#Avalanche   #YieldFarming #Airdrops",1460440493179826177,1478247968754987010,2022-01-15T02:48:10.000Z,0,0,0,0,1482182793006256129,1451531402739019779
"@AvaxLions @avalancheavax @LydiaFinance It's definitely going to be HUGE! because the team has been an inspiration in their innovative approach to achieving the project's goals and vision, I'm very happy to be a part of this🤩🥰

@Aergulbeyza 
@Aurelyys 
@Dali99btc 

#ForLionsByLions https://t.co/cqYYzAVNOz",1464180349370613778,1482071655975473153,2022-01-15T02:48:05.000Z,0,0,0,0,1482182773524021249,1438093323319844871
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Good luck for mee sir thanks . Suces you project Partying facePartying face
@losssssssss5

@fhhtnyuoku

@Nobita89_",1462249881431851008,1480457116435587074,2022-01-15T02:46:49.000Z,0,0,0,0,1482182453687365635,1463905680784433166
"this is the most incredible project I've ever seen, guys please join with me @baklavaspace @avalancheavax",1441773216150683655,1482182414424502278,2022-01-15T02:46:39.000Z,0,0,0,0,1482182414424502278,
@beta_finance @avalancheavax No volume for a long time https://t.co/V62QEzbQul,1417028667578863616,1482133667120320514,2022-01-15T02:43:49.000Z,0,0,1,0,1482181698515513344,1405992601740890129
"@XeriansGame @avalancheavax @AvalancheNft Not yet, but I bet",1482160954527952898,1478750601660014594,2022-01-15T02:43:30.000Z,0,0,0,0,1482181621897961472,1447492448670846977
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain I believe this is a faithful project.The projector has a lot of attractions so hopefully the project will be better in the future and will be the best👍👍👍
@JayakodyKushan @DilanMalinda4
@Bimz967
@lakna96
@Chathur72101755",1356557720409767939,1480457116435587074,2022-01-15T02:43:28.000Z,0,0,0,0,1482181610519031810,1463905680784433166
@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Fantastic project &amp; I'm watching for news,1443961107815690241,1480457116435587074,2022-01-15T02:43:25.000Z,0,0,0,0,1482181599550742529,1463905680784433166
@CoinMarketCap @avalancheavax where is Fantom in that list?,1466032657570091016,1481448979997069312,2022-01-15T02:41:06.000Z,0,0,0,0,1482181015477096448,2260491445
"new dragon has arrive

@baklavaspace @avalancheavax",1462349420821843968,1482180952487243779,2022-01-15T02:40:51.000Z,0,0,0,0,1482180952487243779,
@baklavaspace @avalancheavax This is a very developed and promising project https://t.co/g3638UwRSa,1402308165358682114,1482180580393754625,2022-01-15T02:39:22.000Z,0,0,0,0,1482180580393754625,1451531402739019779
"@HeroesChained @AvalaunchApp @SeedifyFund @avalancheavax @el33th4xor @kevinsekniqi Nice Project.
Thank for giving this opportunity.
@BimalKishorMon1
@Redcorporation2 
@Rajeshharicha16 
@Ashutos13926904",1376392446670692354,1481939767617011714,2022-01-15T02:39:04.000Z,0,0,0,0,1482180504141307907,1460891627623522311
"@KrystalDefi @BinanceChain @0xPolygon @avalancheavax good game
@IndrajitLaha12 
@TapuSah85188393 
@azimk172",1381795767510269958,1481612021019779074,2022-01-15T02:38:49.000Z,0,0,0,0,1482180439695831041,1045152613224738817
"@HeroesChained @AvalaunchApp @SeedifyFund @avalancheavax @el33th4xor @kevinsekniqi Nice project. The project has a lot of attractions so hopefully the project will be better in the future . I trust this project can be successfully.

 @ShakilMeheraf1
@Nahid405 
@shakibmeheraf 
@Mona88387605 
@FarhanS33640355",1475878546438459395,1481939767617011714,2022-01-15T02:38:46.000Z,0,0,0,0,1482180429667250180,1460891627623522311
"$BAVA is the native token that we issued as rewards for liquidity providers. 
In order to control our circulating supply, we have emission rate that changes periodically.

@baklavaspace @avalancheavax 

Check it now ~",1305148600956063744,1482180177556049920,2022-01-15T02:37:46.000Z,0,0,0,0,1482180177556049920,
@BealMVP @piggy_finance @avalabsofficial @tombfinance @hermes_avax @avalancheavax @RugDocIO @zapper_fi @0xGuard @avaxholic @AvalaunchApp I’m happy as a clam as our protocol has high quality devs working hard who are #kyc you are more than welcome to bring your liquidity over to us,573870129,1482135573078986755,2022-01-15T02:36:40.000Z,0,0,0,0,1482179901050531841,1396490744400072708
"@DoctorOnionring @VaporNodes @RingFinancial @avalancheavax @MejiasDev @gnosisSafe @SpyWolfNetwork Great!

Now that they have a validator, misinformed people will believe that they are getting money from a node. But they're not. It's just math. Algorithms and tokenomics.

False advertisement of nodes. They're not the only ones doing this.",3291102515,1481630414791921668,2022-01-15T02:36:36.000Z,0,1,0,0,1482179882729811969,769603796376903680
@AvaxLions @avalancheavax @LydiaFinance Im a penguin but i like lion too. @stevieeg @alniciapon,1465221725314945025,1482071655975473153,2022-01-15T02:36:03.000Z,1,0,3,0,1482179745697923072,1438093323319844871
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain The project has great prospects. certainly at the moment,I believe that this is the best project.
@farhana1304 @Ogiv05 @TancubayT",1451202647583641606,1480457116435587074,2022-01-15T02:36:00.000Z,0,0,0,0,1482179734100320256,1463905680784433166
"@HeroesChained @AvalaunchApp @SeedifyFund @avalancheavax @el33th4xor @kevinsekniqi Your project is amazing. You have a great Team and strong Community, I am very impressed.Congratulations to you 🥳😍
@KingBD71
@Reazaulkarim07
@munnasha2277",1386981719396347905,1481939767617011714,2022-01-15T02:35:52.000Z,0,0,0,0,1482179698327130112,1460891627623522311
@avaxholic @DeCryptoSteam @avalancheavax @DedragonWorld Join @PSakti33 @Monmon1097 @tehgelas34,1195253060211134464,1480502197297491969,2022-01-15T02:35:51.000Z,0,0,0,0,1482179693432680448,1392040970431074309
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain This project is looks so innovative and impactful, happy to take participate in such huge project. You guys are very hard working and I am pretty sure you will reach to the Moon very soon. 
@WildanSufi

@karso87

@Farela164825222",1456872687410679810,1480457116435587074,2022-01-15T02:35:46.000Z,0,0,0,0,1482179672075288583,1463905680784433166
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain This is so amazing. I am impressed with this project, hopefully with this event the community and especially this coin will achieve success.

@Arudi020 
@Aobi123 
@Cecep97621386",1389839764421963776,1480457116435587074,2022-01-15T02:34:56.000Z,0,0,0,0,1482179466256617479,1463905680784433166
"@BealMVP @hermes_avax @avalancheavax well you know.. constantly trying to fud @hermes_avax and talking down on our project. Now playing the victim.

Actions always speak louder than words buddy. Our discord has a great community. Teaching people how the game works. Seems to be working?",1923545826,1482178493656055814,2022-01-15T02:34:09.000Z,0,0,0,0,1482179267152814087,1396490744400072708
@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain This is a great project with great functionality.I am so happy to be a part of this,1442827263590879237,1480457116435587074,2022-01-15T02:33:48.000Z,0,0,0,0,1482179177264697348,1463905680784433166
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain A very good project. I have been following this project for a while and am very impressed with it. It's great to know it's listed as a powerful platform.
@IrtupI

@Jaynwigbo

@SobuzRoy4

@3d76bce08c634e1

@vinhngu08456867",1464575849949274113,1480457116435587074,2022-01-15T02:33:30.000Z,0,0,0,0,1482179103017283587,1463905680784433166
"@AvaxLions @avalancheavax @LydiaFinance Great opportunity
Especially, Thanks for sharing a great project
Hope this project reach their goal very soon 😇

@Robbert082 
@AfdhalSyukronyx 
@grase563 

#ForLionsByLions https://t.co/fpyWtyzmJU",1455854689308663811,1482071655975473153,2022-01-15T02:32:59.000Z,0,0,0,0,1482178972956119042,1438093323319844871
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Very great project for crypto asset Heavy dollar sign This project is very good and strong team I believe the project is a success and then it becomes one of the best crypto
#Airdrop #Crypto #Airdrops #giveaway #cryptocurrency

@UnHaappyFi

@mantapsir

@jazuli_juwaini",1215918359302176768,1480457116435587074,2022-01-15T02:31:56.000Z,0,0,0,0,1482178707590901761,1463905680784433166
@BealMVP @piggy_finance @avalabsofficial @tombfinance @hermes_avax @avalancheavax @RugDocIO @zapper_fi @0xGuard @avaxholic @AvalaunchApp You said then deleted your tweet when we corrected you. 🤡 https://t.co/SL8c1uxrAe,573870129,1482135573078986755,2022-01-15T02:31:51.000Z,0,0,1,0,1482178687982309378,1396490744400072708
@BealMVP @CryptoCalamari1 @piggy_finance @avalabsofficial @tombfinance @hermes_avax @avalancheavax @RugDocIO @zapper_fi @0xGuard @avaxholic @AvalaunchApp What are you talking about? Somebody is confused=/,1406860702606897155,1482135573078986755,2022-01-15T02:31:36.000Z,0,1,1,0,1482178623339741188,1396490744400072708
@Avalanche_Space @ThorusFi @DeBankDeFi @avalancheavax Why do you choose #DeBankDefi for tracking tool? What is the difference between Defi Llama and this platform?,1384450513861636098,1482019125706690561,2022-01-15T02:31:20.000Z,0,1,0,0,1482178559791996928,1409531617773723650
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Nice and beast project
@manjudoshetty 
@AjayRadheki 
@AjayShroff",1479644924995796992,1480457116435587074,2022-01-15T02:30:34.000Z,0,0,0,0,1482178363909611522,1463905680784433166
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain With such an enthusiastic and excellent team, I believe in a future of Fantom Defi

@StarLord071 
@Gory1922 
@Kuntul19221

#FishFinance #RacingFish #FiFi #AVAX #AVAXNFT $FiFi",1362738025357189126,1480457116435587074,2022-01-15T02:30:32.000Z,0,0,0,0,1482178357282635780,1463905680784433166
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Excellent project and congratulations to the team for all efforts to make it a better prospect for the future success and enthusiasm.

@bobaavo @ricegurll @dadyante11 
$FIFI",1299025591761383426,1480457116435587074,2022-01-15T02:30:14.000Z,0,0,0,0,1482178281369923585,1463905680784433166
"@BealMVP @piggy_finance @avalabsofficial @tombfinance @hermes_avax @avalancheavax @RugDocIO @zapper_fi @0xGuard @avaxholic @AvalaunchApp You said it went under peg. You lied. Then you deleted your tweet like a coward. Your team is going to most likely rug as you guys have no liquidity lock, no KYC and you aren’t not audited",573870129,1482135573078986755,2022-01-15T02:29:53.000Z,0,1,1,0,1482178191615791105,1396490744400072708
"@HeroesChained @AvalaunchApp @SeedifyFund @avalancheavax @el33th4xor @kevinsekniqi I hope this project is a success sir, and then it becomes one of the best cryptos,I am enthusiastic about participating in this and also supporting it,best of luck,keep going.

@muhammad_barra5 @shaulatun @lelekuning6345 @chistiya27 @soulwie",1446168424988635137,1481939767617011714,2022-01-15T02:29:35.000Z,0,0,0,0,1482178117053861889,1460891627623522311
"I really believe that this project will really go a long way to put smile in our face. I hope this project will develop well and will be on the moon.

@baklavaspace @avalancheavax",3299844324,1482177741210648576,2022-01-15T02:28:05.000Z,0,0,0,0,1482177741210648576,
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Thank you sir, Hopefully in the future it will get better and develop. if you are consistent in your project. then I am sure your project will be very successful in the market.

@BerttoBali_88 
@Tirta_tama1982 
@koin_pencari 

#RacingFish #FiFi #AVAX #AVAXNFT $FiFi",1380448940240171009,1480457116435587074,2022-01-15T02:27:37.000Z,0,0,0,0,1482177622595764226,1463905680784433166
"this is the most incredible project I've ever seen, guys please join with me @baklavaspace @avalancheavax",1441720959988232196,1482177573551763457,2022-01-15T02:27:25.000Z,0,0,0,0,1482177573551763457,
"@baklavaspace Impresive and great project. I trust this project can be successfully

@davidmoyyes14

@THEPROFESIONA10 

@Zyrints

$BAVA #Avalanche #YieldFarming #Airdrops @avalancheavax",1298974266004656129,1482177288825622531,2022-01-15T02:26:17.000Z,0,0,1,0,1482177288825622531,1451531402739019779
"@BealMVP @CryptoCalamari1 @piggy_finance @avalabsofficial @tombfinance @hermes_avax @avalancheavax @RugDocIO @zapper_fi @0xGuard @avaxholic @AvalaunchApp We'll be sitting on a nice stack of $HSHARE waiting for you to bring your sad depleted liquidity, bruh.

Getting nervous near peg?",1923545826,1482135573078986755,2022-01-15T02:26:05.000Z,0,1,0,0,1482177239005507584,1396490744400072708
"@baklavaspace @traderjoe_xyz @pangolindex @avalancheavax Impresive and great project. I trust this project can be successfully

@davidmoyyes14

@THEPROFESIONA10 

@Zyrints

$BAVA #Avalanche #YieldFarming #Airdrops",1298974266004656129,1478247968754987010,2022-01-15T02:25:33.000Z,0,0,1,0,1482177104725016577,1451531402739019779
"Good projectt you must join thiss
@baklavaspace @avalancheavax",1459744304545480704,1482177080091500545,2022-01-15T02:25:28.000Z,0,0,0,0,1482177080091500545,
"@DiamondBankDao @avalancheavax Keep an eye on this one😉🔥 @ChinaMoliniao @pancholi007 @PlenumPT

#AVAX #ohmforks #DiamondArmy",1412392946167541767,1481882850257301507,2022-01-15T02:24:02.000Z,0,0,1,0,1482176722204528641,1465394024651522050
"this is the most incredible project I've ever seen, guys please join with me @baklavaspace @avalancheavax",1441720906607300612,1482176721621504003,2022-01-15T02:24:02.000Z,0,0,0,0,1482176721621504003,
@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain Cool,1454175729034440712,1480457116435587074,2022-01-15T02:23:40.000Z,0,0,0,0,1482176629233303553,1463905680784433166
"@KrystalDefi @BinanceChain @0xPolygon @avalancheavax The project is great very professionally and has a clear development plan. Made by a very professional and experienced team

@uddinburhan985
 @Krisna00903
@abidurrahman227",1418417323631779841,1481612021019779074,2022-01-15T02:22:52.000Z,1,0,1,0,1482176425558163456,1045152613224738817
"this is the most incredible project I've ever seen, guys please join with me @baklavaspace @avalancheavax",1443623297631985665,1482176327222702082,2022-01-15T02:22:28.000Z,0,0,0,0,1482176327222702082,
"@Fishfinance_io @yayprotocol @Avax_Journal @avalancheavax @AvaxholicVN @avaxholic @AVAXDaily @avalabsofficial @bsc_daily @BinanceChain GOOD Project I love this project
Thanks 😊 For giving this opportunity and keep shining and rocking it will create history and go to moon.🤩🤩

@MonikaK36915572
@Happy49310876
@Shubham72504286

#RacingFish #FiFi #AVAX #AVAXNFT",1359924820100534275,1480457116435587074,2022-01-15T02:21:59.000Z,0,0,0,0,1482176205277204480,1463905680784433166
