public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,created_at,author_id,text,id,conversation_id,in_reply_to_user_id
0,0,0,0,2021-10-15T02:06:03.000Z,1437693622875574282,@OrionDepp @solana @Orion__Research @Orion__Trading yeah,1448832511518253060,1440929836948770820,927805704466919424
0,0,0,0,2021-10-15T02:04:37.000Z,1056887265283035139,@Solana_Space @AverBet @Sola_System @solana Amazing new: AVer is now use by betting market. It is become ecosystem of protocol and dApp. Thank your creating of facilitated. It will become develop.,1448832149897945089,1448687542921056259,1416228801202200576
0,0,1,0,2021-10-15T02:03:56.000Z,1229749675529588736,@binance @solana #CİTY #Binance list,1448831980087431170,1448785710664851458,877807935493033984
0,0,1,0,2021-10-15T02:02:20.000Z,1056887265283035139,@startup_space1 @JupiterExchange @solana This is the amazing news and grated news of trader. Because the two partner are together work. Their are crated to built major liqiudity market in future. So users can learn more.,1448831577677447173,1448686531783319561,1425013529271230484
0,0,8,0,2021-10-15T02:02:12.000Z,17189394,"@0xkhwarizmi @solana this is another pretty good guide
https://t.co/94QvF8FUJP",1448831544597090305,1448822212409102342,1444407105650401282
0,0,0,0,2021-10-15T02:01:22.000Z,831932024,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/GzPHUZ8kTn

Trial tokens claim id: 667330779049

$SOL",1448831334273662976,1448831334273662976,
0,0,1,0,2021-10-15T02:01:21.000Z,173900307,@ekhqc409 @solana @cinchblock a7Vn9JU76nyohWQtGjXVh6vA1vTGFiTiHZSjRJ9Q3hU I put this if I win. Praying for the miracle. Greetings from Venezuela.,1448831328871489538,1447812797031714819,1067025324964106240
0,0,0,0,2021-10-15T02:01:09.000Z,24352371,@lithdew @embedded_boi @solana Never doubt anything Kenta builds!,1448831278296416259,1448732935918546957,1246106821732872193
0,0,0,0,2021-10-15T02:01:01.000Z,831932024,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/GzPHUZ8kTn

Trial tokens claim id: 347069350254

$SOL",1448831244184207367,1448831244184207367,
0,0,0,0,2021-10-15T02:00:35.000Z,474876105,@youbin_kang @SolanaConf @solana yay great! see you then :),1448831136520568835,1448602434146734084,3139838013
0,0,1,0,2021-10-15T02:00:32.000Z,912477740049235968,@wjl47 @SOLBigBrain @king_kemba_ @solana Excellent point. So that's an impossible problem to fix? I don't think so.,1448831125326073858,1448822901562646528,1137862964
0,0,0,0,2021-10-15T02:00:30.000Z,831932024,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/GzPHUZ8kTn

Trial tokens claim id: 443862866070

$SOL",1448831117121966082,1448831117121966082,
0,0,2,0,2021-10-15T02:00:21.000Z,1358250410792738818,"@OrionDepp @solana @Orion__Research @Orion__Trading 💁♂️💎#Harmony $ONE has a technology foundation that surpasses all, $SOL,$DOT .. still takes a lot of time, but it is not certain that the technology platforms have been completed.🤣🤣",1448831075728310276,1440929836948770820,927805704466919424
0,0,0,0,2021-10-15T02:00:07.000Z,831932024,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/GzPHUZ8kTn

Trial tokens claim id: 239031077490

$SOL",1448831016748060672,1448831016748060672,
0,0,0,0,2021-10-15T01:59:47.000Z,831932024,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/GzPHUZ8kTn

Trial tokens claim id: 445903760027

$SOL",1448830934007140352,1448830934007140352,
2,1,8,0,2021-10-15T01:59:26.000Z,1423896591195279362,"""UPGRADE AUCTION PERFORMANCE""

Perhaps the greatest button ever created in the @solana @metaplex #Metaverse 

https://t.co/4rYim7kIJW auctions now loading a billion times faster. Was ~ ""a minute coz we stopped counting"" to now ~2 seconds.

@ajbuilds FTW ! @rajgokal #NFT #Solana https://t.co/3hy9qxD75N",1448830847549775874,1448830847549775874,
0,0,0,0,2021-10-15T01:59:26.000Z,831932024,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/GzPHUZ8kTn

Trial tokens claim id: 357392427427

$SOL",1448830846274883584,1448830846274883584,
0,0,0,0,2021-10-15T01:59:05.000Z,831932024,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/GzPHUZ8kTn

Trial tokens claim id: 974775311458

$SOL",1448830760216113156,1448830760216113156,
0,0,0,0,2021-10-15T01:58:42.000Z,831932024,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/GzPHUZ8kTn

Trial tokens claim id: 965912067283

$SOL",1448830663331827715,1448830663331827715,
0,1,0,0,2021-10-15T01:58:33.000Z,912477740049235968,@ItsMrFerd @SOLBigBrain @king_kemba_ @solana There's also a solution for that.,1448830623997702145,1448822901562646528,1443424538369433600
0,0,1,0,2021-10-15T01:58:26.000Z,1421732953139421186,"@jakeprior88 @bill_andam @solana @NEARProtocol @XinFin_Official @0xPolygon @Allbridge_io @ReefDeFi https://t.co/6Zghf8oWup

🔪Chucky's mission is to play with you FOREVER💀💀💀

Releasing at 100 Telegram members 🚨🚨",1448830596151750658,1448545273660198913,1421732953139421186
0,0,1,0,2021-10-15T01:58:20.000Z,831932024,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/GzPHUZ8kTn

Trial tokens claim id: 339508624181

$SOL",1448830568167354369,1448830568167354369,
0,1,0,0,2021-10-15T01:58:14.000Z,1421732953139421186,"@jakeprior88 @bill_andam @solana @NEARProtocol @XinFin_Official @0xPolygon @Allbridge_io @ReefDeFi That’s cool , but Chucky is the next play 😊",1448830546285666304,1448545273660198913,317913271
0,0,0,0,2021-10-15T01:58:07.000Z,1448008792566816778,"@mcuban @solana Turkey adds Shiba to oldest exchange. Follow me for more news 

https://t.co/JvLLSYBTXq",1448830516355080195,1448325651359051789,16228398
0,0,0,0,2021-10-15T01:57:58.000Z,1415993845268066307,"@bonfida @solana We know that Bohr’s real technology is the public chain, it has great performances. So let's trade in Bohr. @BOHRweb",1448830479587844096,1448212761339703296,1280715218947989506
0,0,0,0,2021-10-15T01:57:55.000Z,831932024,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/GzPHUZ8kTn

Trial tokens claim id: 983719423270

$SOL",1448830465100730370,1448830465100730370,
0,2,0,0,2021-10-15T01:57:25.000Z,1137862964,@CryptoToby @SOLBigBrain @king_kemba_ @solana My rudimentary understanding is that this doesn't stop botting because ultimately candy machine does not know or care about your website or captcha barriers and botters mint thru direct communication with candy machine,1448830340550643717,1448822901562646528,912477740049235968
0,0,0,0,2021-10-15T01:57:19.000Z,831932024,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/GzPHUZ8kTn

Trial tokens claim id: 139573109085

$SOL",1448830314445475845,1448830314445475845,
0,1,2,0,2021-10-15T01:57:06.000Z,1443424538369433600,@CryptoToby @SOLBigBrain @king_kemba_ @solana It’s much more complicated and sadly this solutions don’t actually solve anything. Most botting communities are scraping the CandyMachine address to look for new mints and directly hitting the candy machine contract (completely cutting out the website),1448830259432988677,1448822901562646528,912477740049235968
0,0,0,0,2021-10-15T01:56:52.000Z,831932024,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/GzPHUZ8kTn

Trial tokens claim id: 546193670568

$SOL",1448830202386255879,1448830202386255879,
0,0,0,0,2021-10-15T01:56:27.000Z,831932024,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/GzPHUZ8kTn

Trial tokens claim id: 414367002398

$SOL",1448830094299045888,1448830094299045888,
0,0,0,0,2021-10-15T01:56:25.000Z,2389473056,"@SolanartNFT @solana @redacted_j @DegenApeAcademy @galacticgeckosg @AuroryProject @SolsteadsNFT @aeyakovenko @rajgokal @staratlas @mattysino 🔥HyperBoost🚀🚀 💎

🔥Doxed CEO  🙋♂️
📣Holder Rewards
💪🏼Strong Community 24/7 Supprt
💯Verified Use Case
- 🔐Staking Vault 
- 💰NFT Marketplace 
- 🎮 Game Developments 
- 🥇Diamond Holders Club
TG:
@HyperBoostBSC
whitelist competition:
https://t.co/yWLuQuL5Zc",1448830086459928595,1444842770267611138,1406063244532404225
0,0,0,0,2021-10-15T01:56:21.000Z,1381977468664479745,@SolumDeFi @solana Check guys!! @cc_moraes @Dani44708160 @Antoniowfa,1448830072723546116,1448300547900166147,1443315427065614341
0,0,1,0,2021-10-15T01:56:12.000Z,1415993845268066307,"@JupiterExchange @solana We know that Bohr’s real technology is the public chain, it has great performances. So let's trade in Bohr. @BOHRweb",1448830033246707718,1448306201444306946,1446489618208067586
0,0,0,0,2021-10-15T01:55:57.000Z,831932024,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/GzPHUZ8kTn

Trial tokens claim id: 492096835800

$SOL",1448829969019424770,1448829969019424770,
0,0,0,0,2021-10-15T01:55:32.000Z,831932024,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/GzPHUZ8kTn

Trial tokens claim id: 14568642443

$SOL",1448829864858034178,1448829864858034178,
0,0,0,0,2021-10-15T01:55:13.000Z,1415993845268066307,"@solana We know that Bohr’s real technology is the public chain, it has great performances. So let's trade in Bohr. @BOHRweb",1448829786348994560,1448701988774957056,951329744804392960
0,0,0,0,2021-10-15T01:55:09.000Z,2646699356,"@binance @solana 🐶Welcome to FlokiGravity🐶

💯Legit rebased token
🔻Low fees
👨Doxxed devs
💱 Organic buybacks.
💲 Pure guaranteed price per token of $1,337,000 USD
😇 Supporting St. Jude Hospital Charity that is affiliated with Elon Musk

Join us @FlokiGravity
Powered By DXSaleHunters",1448829770540539905,1448785710664851458,877807935493033984
0,0,0,0,2021-10-15T01:55:09.000Z,831932024,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/GzPHUZ8kTn

Trial tokens claim id: 863233081673

$SOL",1448829767680241667,1448829767680241667,
0,0,0,0,2021-10-15T01:54:57.000Z,1433810719372365828,@solana We are @thearcadiagame and we'll bring a whole new metaverse to @solana. Stay tuned and follow us to get all the benefits from the early birds.,1448829717474422796,1448701988774957056,951329744804392960
0,0,0,0,2021-10-15T01:54:36.000Z,1433753983613554689,@gate_io @solana @CropperFinance The ultimate yield farming platform on #Solana is leading in the Solana ecosystem,1448829632480940034,1448657477285810182,912539725071777792
0,0,0,0,2021-10-15T01:54:35.000Z,831932024,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/GzPHUZ8kTn

Trial tokens claim id: 114069085229

$SOL",1448829626218909697,1448829626218909697,
0,0,1,0,2021-10-15T01:54:12.000Z,831932024,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/GzPHUZ8kTn

Trial tokens claim id: 926272088716

$SOL",1448829528982409216,1448829528982409216,
0,0,0,0,2021-10-15T01:53:48.000Z,831932024,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/GzPHUZ8kTn

Trial tokens claim id: 238186216575

$SOL",1448829428973379584,1448829428973379584,
0,0,0,0,2021-10-15T01:53:23.000Z,831932024,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/GzPHUZ8kTn

Trial tokens claim id: 591960151035

$SOL",1448829324069679110,1448829324069679110,
0,0,0,0,2021-10-15T01:52:55.000Z,831932024,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/GzPHUZ8kTn

Trial tokens claim id: 152716869451

$SOL",1448829208633950211,1448829208633950211,
0,0,1,0,2021-10-15T01:52:29.000Z,831932024,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/GzPHUZ8kTn

Trial tokens claim id: 482631424466

$SOL",1448829098122432515,1448829098122432515,
0,0,1,0,2021-10-15T01:52:06.000Z,831932024,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/GzPHUZ8kTn

Trial tokens claim id: 915160508347

$SOL",1448829001741574144,1448829001741574144,
0,1,3,0,2021-10-15T01:52:02.000Z,3139838013,@ekang426 @SolanaConf @solana Nonce Classic team members will be in the same time! Looking forward to meeting you there soon. :),1448828986058960898,1448602434146734084,474876105
0,0,0,0,2021-10-15T01:51:44.000Z,831932024,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/GzPHUZ8kTn

Trial tokens claim id: 505852238694

$SOL",1448828906937716736,1448828906937716736,
0,0,1,0,2021-10-15T01:51:20.000Z,831932024,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/GzPHUZ8kTn

Trial tokens claim id: 978592289718

$SOL",1448828809810259984,1448828809810259984,
0,0,0,0,2021-10-15T01:51:00.000Z,831932024,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/GzPHUZ8kTn

Trial tokens claim id: 665540943519

$SOL",1448828724657459203,1448828724657459203,
0,0,0,0,2021-10-15T01:50:39.000Z,831932024,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/GzPHUZ8kTn

Trial tokens claim id: 2337688392

$SOL",1448828638162477056,1448828638162477056,
0,0,1,0,2021-10-15T01:50:37.000Z,1162943556798910470,@crispheaney @solana @PythNetwork very cool,1448828628146458631,1402045356695855111,506479404
0,0,0,0,2021-10-15T01:50:18.000Z,831932024,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/GzPHUZ8kTn

Trial tokens claim id: 83219240846

$SOL",1448828548572188677,1448828548572188677,
0,0,0,0,2021-10-15T01:49:42.000Z,1367224337737142275,"@SolumDeFi @solana I Want so much to win , Omg 💙

I love #Solana , best Blockchain ❤️

@Prisaiello @nilson_quest @ConinckLindy  @rsrosabio @p_u_c_c_a_  @Camile23712510                   

God , bless me please 💜🙏🏻

🚀🚀🚀🚀

8PThfj2A8JQd49aeW3URVPJCYbXGGFhoemVH9r8j26XL

💜💜💜💜💜💜💜💜",1448828397367463938,1448300547900166147,1443315427065614341
0,0,0,0,2021-10-15T01:49:39.000Z,831932024,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/GzPHUZ8kTn

Trial tokens claim id: 598283358260

$SOL",1448828385749356545,1448828385749356545,
0,0,0,0,2021-10-15T01:49:20.000Z,1388527273569964033,"@SolumDeFi @solana Nice project and congratulations to the team for their efforts and dedication and highly appreciated the visionary thought of the project and it will create history and go to the moon. 

@JRafardhan 
@KanayaThea 
@om_ehan 

#SOLUM #SOLANA",1448828306770456576,1448300547900166147,1443315427065614341
0,0,1,0,2021-10-15T01:49:12.000Z,4922311235,@binance @solana Is the website down?,1448828273299968001,1448785710664851458,877807935493033984
0,0,0,0,2021-10-15T01:49:11.000Z,1307934320649072640,@OrionDepp @solana @Orion__Research @Orion__Trading Done🙂,1448828266559651843,1440929836948770820,927805704466919424
0,0,0,0,2021-10-15T01:49:06.000Z,831932024,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/GzPHUZ8kTn

Trial tokens claim id: 356942283199

$SOL",1448828245978267648,1448828245978267648,
0,0,0,0,2021-10-15T01:48:39.000Z,831932024,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/GzPHUZ8kTn

Trial tokens claim id: 37792329521

$SOL",1448828133944270848,1448828133944270848,
0,0,0,0,2021-10-15T01:48:23.000Z,1434546719983763467,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/4BGlCsu1XQ

Trial tokens claim id: 844410943049

$SOL",1448828063878316034,1448828063878316034,
0,0,0,0,2021-10-15T01:48:02.000Z,831932024,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/GzPHUZ8kTn

Trial tokens claim id: 490996116422

$SOL",1448827977052065797,1448827977052065797,
0,0,0,0,2021-10-15T01:47:36.000Z,831932024,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/GzPHUZ8kTn

Trial tokens claim id: 891733603533

$SOL",1448827867538788353,1448827867538788353,
0,0,1,0,2021-10-15T01:47:31.000Z,46582158,@technovikingeth Swap to @solana and come to @holaplex,1448827846885974016,1448787477892796416,1405346854900883458
0,0,0,0,2021-10-15T01:47:06.000Z,831932024,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/GzPHUZ8kTn

Trial tokens claim id: 439555709483

$SOL",1448827744666669059,1448827744666669059,
0,0,1,0,2021-10-15T01:46:57.000Z,1382644314023464962,@CryptoToby @SOLBigBrain @king_kemba_ @solana nice a idea dude,1448827703348449283,1448822901562646528,912477740049235968
0,1,1,0,2021-10-15T01:46:52.000Z,1448059018749091850,@Lemon_Haz3 @SolanartNFT @unirexcity @solana Let’s gooooooooooooo 💎🙌🏻,1448827684813934600,1448760201801347077,2254733786
0,0,0,0,2021-10-15T01:46:12.000Z,1408150029349572613,@simonsquibb you taking the piss or what? I’m an NFT. The first PFP on @solana made by a proper contemporary art boys club.,1448827515196346371,1448764694819483648,27034521
0,0,0,0,2021-10-15T01:46:05.000Z,831932024,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/GzPHUZ8kTn

Trial tokens claim id: 86352953065

$SOL",1448827485148307458,1448827485148307458,
0,0,1,0,2021-10-15T01:45:19.000Z,831932024,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/GzPHUZ8kTn

Trial tokens claim id: 685761472964

$SOL",1448827292973686784,1448827292973686784,
1,1,2,0,2021-10-15T01:44:33.000Z,533174366,"@fluxtheweb3 @_JerBaby @RunOnFlux @solana @Tronfoundation @zelcore_io @CoinMetro FLUX Snapshot height: 969 500
follow in the block explorer and count down.",1448827100425691139,1448622545851215872,891525320653676545
0,0,0,0,2021-10-15T01:44:01.000Z,831932024,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/GzPHUZ8kTn

Trial tokens claim id: 517973765093

$SOL",1448826965033734144,1448826965033734144,
2,1,5,0,2021-10-15T01:43:43.000Z,2254733786,"@SolanartNFT @unirexcity ONLY 1 of 11,111 ONLY ONE IN THE WORLD 🌍 who’s gonna make the EPIC FOMO! Biggest first purchase !!! @SolanartNFT @solana @unirexcity #Solana #NFTCommunity #NFTs https://t.co/d0tMb0kMzl",1448826889540308992,1448760201801347077,1406063244532404225
0,0,0,0,2021-10-15T01:43:39.000Z,1441457187524542478,@joemccann @solana Bork bork! @ChubbyCorgisNFT https://t.co/Xp0kGhB2zx,1448826873589362688,1448501295753531400,14814762
0,0,0,0,2021-10-15T01:43:34.000Z,831932024,"Verifying my transaction for @Saber_HQ on @Solana.

🔄☀️ https://t.co/GzPHUZ8kTn

Trial tokens claim id: 517973765093

$SOL",1448826855528833029,1448826855528833029,
0,0,0,0,2021-10-15T01:42:01.000Z,1420314106452578304,@gate_io @solana @CropperFinance smars fighting,1448826463193481217,1448657477285810182,912539725071777792
0,0,0,0,2021-10-15T01:41:39.000Z,1447528243259576327,"@CapsuleCorpCoin @3commas_io @solana @Cardano 🔥Nano Floki🔥

📢Join us on Telegram: https://t.co/axth5hw31Y

Auto burn 0.5% from total supply on each Elon's Tweet

⚡️SHORT ROADMAP

📌Dashboard Development
📌Audit before presale
📌Huge marketing 
📌Floki Swap
📌Staking 
📌Floki NFT marketplace (P2P) 

Dashboard is live 🔥",1448826373032722434,1448785694470680582,925425485219336192
0,0,0,0,2021-10-15T01:34:02.000Z,710021514,"@SolumDeFi @solana I am very happy to be a part of this project. Hopefully, in the future, it will be more developed and successful
@cloud_andri @hasim_wahyu @mukhlashin_nr",1448824453392044037,1448300547900166147,1443315427065614341
0,0,0,0,2021-10-15T01:33:39.000Z,901121202999132161,"@Solana_Space @DragonsMidgard @chainlink @solana @solanium_io @DeFi_Land @GooseFX1 @synthetify @marginfi @SolSeaNFT 🔥FireballToken🔥 is detonating their whole marketing wallet over 2 days to create the highest budget promotion in BSC history. Co-ordinated tweets by 30+ influencers including Londoncrypto and Travalaad  ☢️☢️☢️

Website: https://t.co/1ch6VCF1fm
Telegram: https://t.co/CIkV96i2Qq",1448824356562472964,1448573483135369219,1416228801202200576
3,0,7,0,2021-10-15T01:33:23.000Z,999002076842782721,"GAINS Crypto News - Roctober 14

— @Visa plans on launching NFT Program to help creators
— Ark Invest doubles down on its efforts to offer a Bitcoin Futures ETF
— @cartesiproject's CTSI staking is live on Binance 
— @solana deposits now supported at CryptoGames https://t.co/hbOV7dxLys",1448824292318326786,1448824292318326786,
0,0,1,0,2021-10-15T01:32:50.000Z,1359960305904857088,@binance @solana You can see FEG 🦍👑... 🚀🚀🚀🚀🚀🚀300% /24h.,1448824154522804224,1448785710664851458,877807935493033984
0,1,1,0,2021-10-15T01:32:12.000Z,241357601,"@jfyzhao @joemccann @solana @solanalysis hook it up pls @joemccann :) 

also gm",1448823992836444166,1448501295753531400,2245889816
0,0,0,0,2021-10-15T01:32:07.000Z,901121202999132161,"@SolumDeFi @solana 🔥FireballToken🔥 is detonating their whole marketing wallet over 2 days to create the highest budget promotion in BSC history. Co-ordinated tweets by 30+ influencers including Londoncrypto and Travalaad  ☢️☢️☢️

Website: https://t.co/1ch6VCF1fm
Telegram: https://t.co/CIkV96i2Qq",1448823970443243521,1448300547900166147,1443315427065614341
0,0,0,0,2021-10-15T01:31:15.000Z,901121202999132161,"@binance @solana 🔥FireballToken🔥 is detonating their whole marketing wallet over 2 days to create the highest budget promotion in BSC history. Co-ordinated tweets by 30+ influencers including Londoncrypto and Travalaad  ☢️☢️☢️

Website: https://t.co/1ch6VCF1fm
Telegram: https://t.co/CIkV96i2Qq",1448823752192561156,1448785710664851458,877807935493033984
0,0,0,0,2021-10-15T01:31:08.000Z,3292266334,"@OrionDepp @solana @Orion__Research @Orion__Trading https://t.co/BKJScA5wf9
Singin and clime free coin its not fake try and see your wallet in coinbas wallet 😍😍",1448823725407756288,1440929836948770820,927805704466919424
0,0,0,0,2021-10-15T01:29:39.000Z,976454930922901504,"@binance @solana 🎰Lotto Mania🎰

Want a way to fuel your gambling addictions? introducing the all new LottoMania🤑With daily jackpots to be won by simply holding its a no brainer for the money chasers. Bringing rewarding holders to a whole new level.

Telegram : https://t.co/PpXMlxkLId",1448823352840409091,1448785710664851458,877807935493033984
0,0,0,0,2021-10-15T01:28:31.000Z,1407717252154105857,"@SolumDeFi @solana Solum 😍😍😍😍

I am always believe solana project",1448823064557285377,1448300547900166147,1443315427065614341
1,1,1,0,2021-10-15T01:28:13.000Z,1265592105948155905,@binance @solana Hello #Binance accept me😚 https://t.co/2Zp86Ff0N6,1448822991282786305,1448785710664851458,877807935493033984
3,5,19,0,2021-10-15T01:27:52.000Z,912477740049235968,"1/6
@SOLBigBrain and @king_kemba_ just posted about 
bots are ruining things for @Solana nft mints. 
It's true. 
There are lots of solutions to make mints fun and decentralized. Here's one of my solutions:",1448822901562646528,1448822901562646528,
0,0,3,0,2021-10-15T01:27:16.000Z,3195524621,@AboutDefi @terra_money @solana I have very few #Ethereum tokens left. I sell to $ETH or better yet $bETH on $LUNA if I want $ETH exposure.,1448822753302351878,1448810773828964362,1190824363966099456
1,4,18,0,2021-10-15T01:25:07.000Z,1444407105650401282,"Spent the day working through @dabit3's intro to Solana development. 

Going to spend some time learning Rust and reading docs to get a better grasp on developing smart contracts on @solana .

What are some other great resources / guides on @solana development?",1448822212409102342,1448822212409102342,
0,1,1,0,2021-10-15T01:24:32.000Z,1190824363966099456,"@shanghaipreneur @terra_money @solana I just got booted out of a telegram chat from a defi project built on ethereum for asking if they're bridgimg to layer 2. They said no and i asked why not, they said users don't mind paying the high gas fees. I said your joking right? How out of touch can you be? 🤔",1448822065197289474,1448810773828964362,3195524621
0,0,0,0,2021-10-15T01:20:46.000Z,1391725651896328194,"@NinthPlanetNFT @raxxx_S @solana @NinthPlanetNFT what should we call our planet?? What about JANUS - God of beginnings, choices and doorways?",1448821114189221904,1448721273832583172,1434419750843543557
0,0,0,0,2021-10-15T01:20:08.000Z,1554134420,"@SolumDeFi @solana I Think, this is very strong project.
Thanks for shared this wonderful opportunity.
@CrptoVeriala @PaulMusa2 @FranjoMod",1448820957620154373,1448300547900166147,1443315427065614341
0,0,1,0,2021-10-15T01:19:40.000Z,1443175233117167620,@genopets @ftx_us @solana Hey! I make the Mystery Eggs on https://t.co/jRSDZx3BVx and I'm very excited to see what hatches from your eggs! Maybe one day we can make a trade!,1448820838237671425,1448726556109525026,1376959592320573440
0,0,0,0,2021-10-15T01:18:29.000Z,719181255384768513,@OrionDepp @solana @Orion__Research @Orion__Trading All done~ wish luck thx,1448820540987248640,1440929836948770820,927805704466919424
0,1,3,0,2021-10-15T01:18:28.000Z,3195524621,@AboutDefi Or just build on @terra_money or @solana - where the communities are less toxic and the growth rate is much higher!,1448820535870304260,1448810773828964362,1190824363966099456
0,0,0,0,2021-10-15T01:18:01.000Z,831136001858879491,@bonfida @solana Would love that but the site keeps throwing up error messages for simple searches. Pls halp! https://t.co/CcfwcS3hHq,1448820425555857409,1448625795849543686,1280715218947989506
0,1,0,0,2021-10-15T01:16:47.000Z,1436513931367903232,@OrionDepp @solana @Orion__Research @Orion__Trading I'm done ☺️,1448820112048279553,1440929836948770820,927805704466919424
0,0,0,0,2021-10-15T01:13:40.000Z,717342457164247044,"@SolumDeFi @solana @songlingyc68  @princeofairdrop  @Airdrop_Exp  
Nice project and congratulations to the team for thrir efforts and dedication and highly appreciated the visionary thought of the project and it will create history and go to the moon",1448819329118597121,1448300547900166147,1443315427065614341
0,0,2,0,2021-10-15T01:13:35.000Z,1414532111445364737,Thank you sir for supporting new projects on the network @solana Who has given Airdrop https://t.co/mbfCp7L6K4,1448819307299803136,1448819307299803136,
0,0,0,0,2021-10-15T01:10:10.000Z,3172710749,who else is new to @solana? https://t.co/QvPppUGayt,1448818448096661509,1448818448096661509,
0,0,0,0,2021-10-15T01:08:53.000Z,1444845810810716161,@skeletoncrewrip @TreatToolbox @solana @metaplex The Super Fruit Connoisseurs says thank you. https://t.co/7L66QMcFhT,1448818126494208044,1448670989202698240,1429667776034222082
1,1,2,0,2021-10-15T01:07:26.000Z,891525320653676545,@_JerBaby @RunOnFlux @solana @Tronfoundation @zelcore_io @CoinMetro Grats mate! Keep it high! 🚀,1448817761442959407,1448622545851215872,743335106
2,0,2,0,2021-10-15T01:05:36.000Z,1398749417650405384,@binance @solana #ROX  The first currency or coin of #SmartDefi Buy like #btc   . Be one of the first in this field the total number. 1000 pieces. #1ROX : 5000000$.  2022.   @FEG_Exchange      @FEGtoken :002. 2022      @binance    defi.  The small currency in the crypto area ROX.   rox buy. fegEX https://t.co/wFiQDX5NUx,1448817300392587266,1448785710664851458,877807935493033984
0,0,0,0,2021-10-15T01:04:54.000Z,1447528243259576327,"@Mahmut8530 @Cardano @hydraledger @DNFTProtocol @ADAPadofficial @solana @binance 🔥Nano Floki🔥

📢Join us on Telegram: https://t.co/axth5hw31Y

Auto burn 0.5% from total supply on each Elon's Tweet

⚡️SHORT ROADMAP

📌Dashboard Development
📌Audit before presale
📌Huge marketing 
📌Floki Swap
📌Staking 
📌Floki NFT marketplace (P2P) 

Dashboard is live 🔥",1448817123921334272,1448806132001161220,1413858614171873280
1,1,3,0,2021-10-15T01:04:45.000Z,743335106,@fluxtheweb3 @RunOnFlux @solana @Tronfoundation @zelcore_io @CoinMetro Alright because I just added more flux 😎😎,1448817085614788611,1448622545851215872,891525320653676545
1,1,3,0,2021-10-15T01:03:51.000Z,891525320653676545,"@_JerBaby @RunOnFlux @solana @Tronfoundation @zelcore_io @CoinMetro It will happen at a specific block. But it will be today— i will get back to you on that.

You must store it in zelcore. Claimable in fusion when it gets released.",1448816860405796870,1448622545851215872,743335106
0,0,0,0,2021-10-15T01:02:36.000Z,1432478650931290115,@SolumDeFi @solana The best!!,1448816545774383112,1448300547900166147,1443315427065614341
